PassengerId,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,Transported
0017_01,-0.20268708917478992,-0.6581046816167928,0.17508412475385085,-0.006552910997255189,-0.22922442773274726,0.005743946135810722,0.2390186500813748,0.10747162726528278,0.0662017192880895,0.04597004741552009,1
0017_02,0.026467053354275478,-0.34253915269396906,0.267152722833387,0.07802551617214419,-0.22061360033515576,-0.1316132498794062,0.06664149039194198,-0.2814803941914321,0.01874906670071287,-0.23368579497007583,0
0020_01,-0.1366443637155921,-0.678182695744631,0.15253818779270695,-0.12191292479002665,0.18606307211628356,0.03578783613281693,0.054781521005456066,0.13414122640341586,0.07963482580429417,-0.005156825972841032,0
0020_02,0.39190529252523193,0.01490566983257317,-0.26726815819114713,-0.40476083214338954,0.16105844084312232,0.02981525732020744,0.10196096771642155,-0.19281946199318353,-0.11833001222465739,-0.09273206542168744,0
0020_03,0.18604874131357815,-0.3006876494148927,-0.11746197020945166,-0.2840928518027884,0.1766634769790966,0.025698893564832376,0.06241533606202462,-0.19007022639771592,-0.12253990327892086,-0.09226553367587484,0
0020_04,-0.03504444071914914,-0.5111963388303564,0.1517086756892866,-0.09089612039157224,0.1934033019006719,0.056947745253401974,0.1603476096689006,0.1468469625930702,0.10462316679843096,-0.0016744744427198135,1
0020_05,-0.13993513555526121,-0.7100061210107222,0.1017837645983384,-0.11557462800235797,0.185706743920758,0.02749136415555342,0.06324765394010917,-0.08257718853903015,-0.05807345477998605,-0.06587553241968859,0
0020_06,-0.06598393785709461,-0.5559858551258984,0.1752302436570923,-0.06981561832524405,0.19438394545719542,0.05609012022234997,0.15303312042390366,0.14629442357142777,0.10322297797542292,-0.001801409348605047,0
0022_01,0.15353462589468067,-0.1470388795419471,0.578008824768321,-0.2114466358197366,-0.20048081230351514,-0.19518794961451028,0.0004614192855516364,0.07591459622541846,0.033787020244420124,0.021776295414489326,0
0024_01,0.6355190171414766,0.21506061368251003,-0.28780879758100963,-0.4274848259703389,0.1558978381006497,0.02267697062507702,-0.07776010379861545,0.09092431784520552,0.06672417646890275,0.005176065291821647,1
0025_01,0.04617105951907142,-0.34860230236301626,0.11760307186984899,0.10960586644422618,0.21133521419678702,0.04280369395817347,0.1104265657697607,0.3231571809825321,-0.11610907167756289,-0.08402571352593981,0
0026_01,0.7365411195534475,-0.16299377779762855,-0.09565686129245791,0.5173564467688172,-0.19096812128394794,-0.09792157847443289,-0.09730042496359703,-0.13214464455367886,-0.24805249411443347,0.3799249301109546,0
0028_01,0.32755512645932555,0.29075257338855953,0.46184982394859175,-0.30927716513201087,-0.2008839138612548,-0.15868837643616795,-0.028647350320178493,0.08204588979459738,0.03578767911637694,-0.014320811705958737,0
0030_01,0.2624809546013109,-0.17540581377404216,-0.10956641165691917,0.017880144432268822,0.18472289612733173,0.04975801017683547,0.35968664941941275,0.11150573212235672,0.10115970613742281,0.06535105710261593,0
0031_01,0.43329202391212407,0.3452010474004224,0.3190203429640462,-0.07391110008351578,-0.25743891719503004,0.5077923247997483,-0.036052610541615016,-0.03697817533056427,0.3107183877215608,-0.23355052901537918,1
0031_02,-0.12606265897791955,-0.5163437309545017,0.3792666736818614,-0.008815816186185503,-0.2116234623533214,0.026063414183039296,-0.24118858682024166,0.20440012574504626,0.09661665228300628,-0.0276248961427915,1
0031_03,0.13413629825377485,-0.07737959053193107,0.49676851018734997,0.08790153675715962,-0.2396463135564989,0.6823824580241552,-0.08591607321627207,0.24226821663223028,-0.16259559403864823,-0.10777603899042767,1
0034_01,0.32836941350085747,-0.33965322383581376,-0.07088341700222772,-0.23596522174449755,0.18636100383296958,0.0003557372070363729,-0.192507885792035,-0.20757834584185766,-0.15085207400979994,-0.0813852369314142,1
0035_01,0.3423700627448612,-0.17363439127854732,0.42813664307465865,0.08797704666976275,-0.18934371859295204,-0.24576425687830641,-0.05080353184765346,-0.09567796965071582,-0.3695146979644032,0.02373765189270161,0
0036_01,0.05640681583523067,-0.4018594313486725,0.07420856723901945,0.09129709322733431,0.20668063542608622,0.04671823023569172,0.013156966981076554,-0.22980161939609836,-0.004906251583388549,-0.09840099324796589,0
0038_01,0.22004521260118406,-0.20978543066124883,0.23894072160666194,0.25244699662980913,0.2425292596948586,-0.14309823119036666,0.18738306575656952,0.11548638315302874,-0.5856559922319949,-0.2809556463209055,0
0039_01,0.12447115567003336,-0.29141892430677246,-0.17959075959716922,-0.27342025034984346,-0.2642115913866509,-0.024745259645575113,0.1723926728539925,-0.22624365195775287,-0.15515640482801354,-0.04059481556072759,0
0041_01,-0.04344471629041824,-0.4460869269920676,-0.025886977871326947,-0.21709190949635299,-0.24907824276262805,-0.009329509314999268,0.19554842603715392,0.09980231312066168,0.05287200982604407,0.045051694113605094,1
0043_01,0.6714448289189846,0.05511935378620317,-0.10236682023376646,0.18378150566986726,-0.23668476617747103,-0.009356905074689666,0.042595124287596965,0.33941968294105285,-0.1433662290324699,-0.27164221255825743,0
0044_01,0.33929513029076797,0.12866114196432643,-0.30491214598385613,-0.4439956427272436,-0.2707343522318806,-0.0015772101590534689,0.2683577883267876,0.088532340150668,0.057848006479029476,0.04292278900621403,0
0044_02,-0.14365609071216123,-0.6834763023909319,0.028151884182953026,-0.09530636461729293,-0.24048914597256735,-0.028994218702362004,0.10887701298278592,-0.2170072661767708,-0.1565961466125424,-0.04042476253084831,1
0044_03,-0.004777591504527665,-0.414198753383119,-0.11234563487484672,-0.23912959815704907,-0.26137385601224233,-0.018385477649330375,0.2167246752999124,-0.12244760015985882,-0.08640225602056097,-0.015495697124583083,1
0045_01,0.09606201922834409,-0.06760683943450256,0.6102847056913664,-0.1585011691940768,-0.19374037006550376,-0.11732736645247618,-0.07979435223277498,0.07804699963049466,0.06289815300958942,-0.021914412970777356,0
0045_02,0.04845793361943946,-0.32311539614359525,0.14570963447278493,-0.2119750683147939,-0.2380964438471099,0.001932814065590568,-0.317063479398338,0.007397491743272651,-0.0427099070338397,-0.08526327030637205,1
0050_01,0.2812561117471058,-0.041191928914879015,0.2043019252724805,-0.2652821806682388,0.21621237164023893,-0.17358232105420715,0.26075790752452566,-0.27697738212643874,-0.14911962885956542,-0.07716286699088791,0
0051_01,0.5431483875706683,0.22240303330520228,-0.20857301768457323,-0.14562876570488945,0.17106837993524576,0.045559224107621116,0.3077350718508891,0.3325497791333099,-0.12872995300762305,-0.13607013910560956,0
0052_01,0.2891765404215103,-0.21646270965696224,-0.07731463450616126,0.2510482226000152,0.19777702518856785,0.005036325841769285,0.46056558671464054,0.5865715603396663,-0.5139620926054324,-0.25344561833482343,0
0053_01,0.06087370507686787,-0.043506101606604626,0.3365436506303206,-0.09100983653489236,0.1684722608423587,0.7733856595321957,0.17169135210502864,-0.004716230948561281,0.06554734759457642,-0.004353573114335173,1
0056_01,0.030589799836878328,-0.663040046765014,0.22940110035912856,0.017232719092569068,0.20752403935291594,0.03185985625979959,-0.10598659807599049,0.12369148102886236,0.0782067392168359,0.009387290741005036,1
0056_02,0.3931427555438488,-0.143533612447246,-0.11961963277736715,-0.3177511655175818,0.17789958255333108,0.021019721330518677,-0.1097248675954801,0.1129635863548597,0.06843711819411993,0.0055792856927900925,1
0056_03,0.3500341140209221,0.01778146759826918,0.5366025099904091,0.04119162753741118,0.181518851337446,0.9366921105578033,0.1094701195833043,-0.09113427358467412,-0.043507159664471724,0.14120712025992013,1
0058_01,0.16434244883227989,-0.19313021650179224,-0.2562008834344219,-0.3616672330105558,0.16253719794846272,0.0136773304435153,0.26170546458397176,-0.1273745106172163,-0.07300683302401516,-0.03279899272358521,0
0061_01,0.19723625746237813,-0.21107832015233943,0.09967283690291759,0.22217732706380622,0.2194620229772423,0.09691744195109855,0.14421997172312512,0.31468681717278046,-0.16482446621235963,0.059514928952535795,0
0062_01,0.47531925538712444,0.36015966081443695,-0.23101853568622013,-0.28391471391627604,0.1724055847545158,0.05525868863959298,0.14324824555465626,0.11554894647248964,0.12353113073346367,0.08042855970785008,0
0064_01,0.007491122341529272,-0.37311255210445793,0.18415888427591232,-0.217935669978868,0.20119877463730299,0.038932002422125356,-0.28622105335332876,0.1948254342448947,0.09244297510999755,-0.046169693749400526,1
0064_02,0.265352710718145,-0.19567771738458842,-0.043964670760019205,-0.3470358191488986,0.1800903104260311,0.03744394346112678,-0.047237579775232394,0.15802135089611255,0.09152585235423485,-0.009696043016954288,1
0066_01,0.4673543312517959,0.30226889384423555,-0.25920338348230243,-0.2877638275017643,-0.2747573486483014,0.11195793420497807,0.38152862233210394,0.028006177468274756,0.1758181903108672,-0.013610274954256808,0
0067_01,-0.20597376511550577,-0.7351562009907164,0.031014703399142234,-0.11471442127399681,0.1786091501717065,0.006763429743275191,0.1735355705836767,-0.1172996033825137,-0.0779851885813219,-0.032406108246774985,1
0067_02,0.008710196133992348,-0.359983486532549,0.09813631769736829,-0.09694463656114975,0.1777399777560612,0.27824382560238636,0.32369129311660544,0.044315482831771516,0.07260206656122907,0.09447335346690382,1
0067_03,0.08147666980663669,-0.06781743941652735,0.6161354942357666,-0.1585953240437355,0.26247029798724736,-0.3740582326367136,0.21096007690256047,-0.34706351980249,-0.17436518419437447,-0.08015047437825303,0
0068_01,0.24510863884342224,-0.09641768821250885,0.43469244633758614,-0.2377598627277211,0.2305442227352581,-0.1571535293152658,0.032562051111186284,0.16320302298313152,0.009940187890980601,-0.03393922129159066,0
0069_01,0.25431375399566314,0.19223353947963223,0.23743719587397347,-0.2953650695745289,0.21820452205222168,-0.16067603802810113,0.22809933257173134,0.050393231039060696,0.06440787818190298,-0.01374631159101778,1
0070_01,0.041277344782138625,-0.25080260030222984,0.18547799428887596,0.02852102395135735,-0.23152278870076046,-0.04662967530225164,0.10624255326882717,0.07039125995295478,0.2555635817141148,-0.1569020913403937,0
0071_01,0.1019051791445472,-0.3139183684602948,0.11328135727066635,0.19627373326118872,-0.20741433550460553,-0.01640868399228277,0.03763684231179495,0.08349135383524807,0.14380316404517446,0.37755559166625446,0
0072_01,0.018657111282829573,-0.37267314501764315,0.11520296623765494,0.09885527268557871,0.19382499065066666,0.02625263299764343,0.08622531156806143,0.06979674444781132,0.34368372974848943,-0.2363747778913742,0
0073_01,0.3190800799350789,0.02781167368897259,0.20073108049547927,-0.2319875904851517,-0.26864399434872965,0.3777019719610132,-0.035200516757160835,-0.13749282756568043,-0.0793512883174913,-0.03542619851084358,0
0074_01,0.7671841386062419,-0.0268884464815622,-0.14434471933260348,0.34456317519681084,0.21928411279125082,-0.04829637364789922,-0.05845633595914568,-0.02745035922783597,0.23810919021971455,0.6285241786412589,1
0076_01,0.15316774195911917,-0.021091017525289496,0.39963780314919534,-0.16855277565666277,0.19335073552636228,0.48516242084992883,-0.11260972650511804,0.08610377951324028,0.07711810809085266,-0.028350219627440037,1
0077_01,0.14698029322970033,0.009115839494535807,0.3974479127202741,-0.1378637822272822,-0.25123717324183903,0.5773845365531355,-0.13084864810829636,0.08603501052892952,0.06967246322020357,-0.010353123703136864,1
0078_01,0.8565854480186579,-0.04104097039064632,-0.1433068956854966,0.7574484323832004,0.1880206765447802,-0.11803634847959112,0.055469557475376706,-0.13923884218455246,0.7264459556012458,-0.0636817454974771,0
0081_01,-0.07477619962312965,-0.5168494916506504,-0.020099324537072947,-0.21172312028350337,0.17511487774729906,0.017594933504385,0.19568824746414354,0.09838748767415402,0.06309945219407713,0.02857865739979928,0
0082_01,0.28988670896079005,0.6014435392170784,1.1402342806150867,-0.37723133603680575,-0.10831754779021573,-0.6765578600615755,0.2171622818997217,-0.10268527758791043,-0.03012691241377429,0.01768529239009192,0
0082_02,-0.1394371152623019,-0.552171050453069,0.3072964248274159,-0.10259008840383728,-0.21478122420176105,0.007218145017776119,-0.3178823045509273,0.1911470877870826,0.07514969165943258,-0.029627863745849307,1
0082_03,-0.0676046954814777,-0.42443880781439,0.3335933446159621,-0.04904044481746671,-0.2178473355930671,0.027218655313591383,-0.2331392752721804,0.20678142973703895,0.09968866166370037,-0.027429465747843912,1
0084_01,0.064482884679596,-0.2092144598262686,0.2233367090033941,-0.22308331045045138,0.21043027254066826,-0.15646366362468436,0.4042399117930902,0.02622401734247896,0.051003180033785234,0.04176531272427803,1
0085_01,0.4287092435753951,-0.11488759474761862,-0.1386477670047704,-0.3119481932569057,0.17728819048120706,0.018400038609716098,-0.12006818355676706,0.10347730203275417,0.06667206838265484,0.008489211257781968,1
0086_01,0.3243798576933411,0.14139521416764736,0.004658984562365692,-0.05762288304731405,-0.23867285523817997,-0.05106902888216739,0.1812982478521723,0.19624653913300394,0.05945501304411654,-0.18102747237661,0
0088_01,0.38492986595789636,0.004527917177352035,-0.11941796406406663,-0.45153209970317276,0.17086410082880837,0.03548140405700798,-0.11951478487659906,-0.03842850834447551,-0.04673101737861438,-0.08674940161375264,1
0090_01,0.14914404463498668,-0.1828710077607539,-0.19116887676166122,-0.3554734472436296,0.16329605402557765,0.021623819965675938,0.24649214971003727,0.09554398798951581,0.06752200361681991,0.02887247875572088,1
0091_01,0.05654394369697087,-0.3204208353328495,-0.12284129127308743,-0.2987453956058973,0.16898199732278993,0.01984214243392682,0.22693526162565827,0.09754443118502637,0.06630454607442157,0.029252535732091484,1
0091_02,0.1413892472383377,-0.16422232503860687,0.02611717023729234,-0.03710078150058007,0.20491626792151033,0.06264175183375535,0.09189816940488307,0.1587189902151378,0.07769781911022343,0.09893606513677511,0
0092_01,-0.009158482852918808,-0.30807396205368803,0.15694183017514102,-0.0989696996982013,-0.2612846466902982,0.35278634989013574,0.32937408840123494,0.030455457608102317,0.057449657381273056,0.052422789890097965,0
0092_02,-0.2140753101378302,-0.6886107252147636,0.10688088678600224,-0.09810083455413547,-0.23148297565362255,-0.012018173070947488,0.1515550925058679,0.0974980114984826,0.04657161826982286,0.04192204212435884,1
0092_03,-0.18540381732592495,-0.647247391419791,0.0836042853425902,-0.11891946696263678,-0.2347960756402884,-0.011695921097679357,0.15925853063978793,0.09813661419351236,0.04784649836162258,0.04271032201950257,1
0097_01,0.6826875756629177,0.1514372166928462,-0.19601245817066268,-0.08234652352302825,0.18020553276028078,0.002621074755940559,-0.0023126979779517815,0.03158992719375792,0.23421160454651302,0.09945779684658662,0
0098_01,0.11909541319529761,-0.26705992454353794,-0.04376435749692059,-0.06417385983231454,-0.24336864726606816,-0.0054792233624492825,0.29598867446789195,0.08438520993090555,0.08272150116356196,0.22604849699389648,0
0098_02,0.2324489414748175,-0.17648625133735757,0.11011804606681355,0.18651980881347574,-0.23940959946961557,0.407954562979087,0.33532657937129146,-0.0711882306169764,0.10571084627563361,0.519471663841388,1
0099_01,0.06559526602046381,-0.1382659996845487,0.26658924566536474,-0.029308824072504926,-0.23634102906301344,0.20764994866636835,0.15299649796623513,-0.1867380712721461,-0.08472870600780923,0.027962529351065756,0
0099_02,-0.18808481613782102,-0.6266310947855658,0.15819991133436717,-0.01804335251218603,-0.2311390311651397,0.005418681722566441,0.24297805693717414,0.1075756976500923,0.0669214286161715,0.046800276790363825,1
0101_01,0.23899244200521524,-0.20356778256189104,0.04854108666754781,-0.36271286487366694,-0.03737876951884954,0.02005299416786599,-0.15997389861201697,0.18481287717831504,0.07400520470680749,-0.014636429776815226,1
0102_01,0.05103248858289481,-0.29821713019779206,0.09395743824935637,0.053162538539389174,0.2057535018901828,0.04622061494013612,0.11266009152399535,0.2970220749085489,-0.06378685441262608,-0.13503864376275546,0
0103_01,0.046140936679277385,-0.21518227091608744,0.05352639858349878,-0.1403324710832477,0.19599107198665855,0.060756865054265856,0.08276977831278244,0.1500136722100711,0.1156682672729235,-0.030742784400029317,1
0103_02,-0.08608206564392668,-0.6216278931394612,-0.03848505058753723,-0.15148804468184626,0.17935486893214736,-0.000406225178288466,0.1310803174430196,-0.2201784921989525,-0.14500285190319043,-0.05598192239333015,1
0103_03,-0.14629015897719402,-0.616509400595765,0.03468947024962369,-0.16205878829578765,0.1776295468429581,0.016128344792449182,0.17698960539784536,0.0976415875862041,0.06045469924448109,0.02778662186498016,0
0105_01,0.07793315034046999,-0.09415995494107468,0.16892463423429774,-0.08814352380065982,-0.2525852803097007,0.3290493807245883,0.11517095469548123,0.07524945638052591,0.11068347157665458,-0.0297093403755386,0
0107_01,0.17011770892038486,-0.08957877934820416,0.7148157337333649,-0.2597210447435786,0.25539902057481206,-0.3184680347499036,0.06490627969338901,0.031022283997488312,0.02593167269259145,0.015440658092814374,0
0108_01,0.024548508739106207,-0.365247721719942,-0.09987236493435714,-0.2785099149700248,0.17074961362475907,0.01910977631865936,0.21954939425870737,0.09784889756885723,0.0656622390602719,0.029321920094585934,0
0108_02,0.13510348668418395,-0.08019815832710847,0.19437867858548408,-0.24868286058198447,0.19474180211057243,0.06410071005842347,0.42609531294147446,-0.0020608025310792097,0.041479724250160104,0.04816661571530863,0
0108_03,-0.19668041150750365,-0.6667894052230126,0.14842666971740304,-0.027029423636532077,0.18891778896506364,0.03293627816174406,0.2477845763611877,0.10630717788737441,0.07756369977785803,0.030496943356720544,1
0110_01,0.5996753574088591,-0.1526409283565895,-0.01050053863323949,0.3625144569829853,-0.011211619759844717,-0.02592466940354728,0.09337542143227863,0.4761146117940152,-0.28505881739537176,-0.3009911577415555,0
0110_02,0.5518978314218066,-0.05428541096360141,-0.07996803521127711,0.05266577570519836,-0.25301174711851043,-0.037649100314113455,-0.03917588945556762,0.0012366116565034099,0.36725167459451463,-0.17552836126979904,0
0110_03,0.8876302072084743,0.26895011360865695,0.49241472028852906,0.5378990186346424,-0.09770446602855679,-0.5213326351250901,0.1636486374714899,-0.0029128704563103256,-0.10350050592945939,0.6519046345103335,1
0110_04,0.2899855801505585,-0.29344990190299153,-0.026934051669443553,-0.2277427062549908,-0.24701795419506112,-0.01125837230096634,-0.16877222681388782,0.10949333130949107,0.04945593526588397,0.024973708227731376,1
0111_01,0.298748227846895,-0.28587154512156965,-0.03126710608380708,-0.27983560251176987,0.1828502808027613,0.028539977065918622,-0.11201173458472688,0.1349070661035818,0.07642353648279405,0.0004676173762922062,1
0112_01,0.7052695443774026,0.02379830333691048,-0.19087418815336846,0.016099287375302317,0.1998530859391145,0.030605394919500227,-0.1160728083473556,-0.28295815559897536,-0.09622573569385509,0.2941154017325153,1
0113_01,0.4386119394606065,0.48232332448078724,-0.0639201126760637,-0.3171873384468499,-0.26614962416305266,0.42055025065806323,0.18196410396630897,0.04917294877697496,0.07568799620061663,-0.0029532212443988386,1
0114_01,0.11243811492043031,-0.2019342212841301,0.05490831904704627,-0.13301509220140256,0.1783412431455018,0.24650137328493835,0.3684054772993104,0.08404391104022249,0.010153310425029493,0.047747039283190816,0
0115_01,0.11967784434757395,-0.13843283838850917,0.19165594110087839,-0.17167561379096255,-0.23379806469792982,0.031428877812686856,-0.2025999583963095,0.20926334198206328,0.10622388875907333,-0.028101173908318355,1
0116_01,0.5054322577430098,-0.15759462123340817,5.631120672069261e-05,0.12703033494580432,-0.22637709308680254,-0.041683430639383304,-0.06709509302566914,0.04006527030749408,0.1852060680239499,0.30947923685749695,1
0119_01,0.6743956500544004,-0.005828584007052104,-0.08758330136160267,0.5100603506207428,-0.23772127852701422,-0.11258200295707228,0.09286455005554317,-0.11052994797755808,0.7339615690953418,-0.2117889738676272,0
0119_02,0.11905200577695914,-0.5223828762351106,0.0992673008914642,-0.12905729210654113,-0.23650843671546065,-0.013618241946620657,-0.17542400063296767,0.11717568916726481,0.051375830219602715,0.024642631443973856,1
0120_01,0.08385632378557242,-0.2140359375890308,0.13697691286033803,-0.25251389185370304,-0.23535935938969754,0.011562749041813494,-0.28343889311182646,0.19623420956662355,0.08377917085688755,-0.029608018414994424,1
0122_01,0.15711178668512682,-0.2213472330259133,-0.088356106534505,-0.09472415804782101,0.18271137480779392,0.027560567430209452,0.3587569431084174,0.23037256625680103,-0.06088973091541766,-0.05870300965517746,0
0123_01,0.00970657158854487,-0.2811660485961114,0.15053193925364314,0.003152924329990762,-0.22435045557345354,0.02963417915807845,0.060564640591239303,0.11790773821824964,0.10432963062398962,0.11964071299200878,0
0126_01,0.5201152944233438,0.41523573070353365,-0.19658344167214498,-0.5094849754201107,0.16038682678725408,0.047567678524327556,-0.18544198535952713,0.17289395439403646,0.09543803843449335,-0.04858924944119939,1
0127_01,0.31213242075759406,0.0489323066619062,0.4048421621340889,-0.30878703583033973,0.2125336850402286,0.037472070629782306,0.04589783907656425,0.08226617908035028,0.07132142131155869,-0.008735964900453176,0
0128_01,0.6171732396609706,0.5680040700426074,0.4806351182244317,-0.4031345021997742,0.23200477076261503,-0.37163996976268765,0.16666837789505168,0.03296328827290564,-0.046515099197610155,0.046732537976312376,0
0128_02,0.41492496099836007,0.3111028730668203,0.5766374493117421,-0.42402147452899386,0.2402723939786632,-0.3461036076691175,0.1427818060708675,0.02644932789731255,0.03685138930074609,0.009454322361962295,0
0129_01,0.011652202742280205,-0.4080705074500612,-0.14811549900681412,-0.2670710569221352,0.17167571570654003,0.010008394021132926,0.22868818747291608,-0.12426566189128688,-0.07500117091394135,-0.031736092585663296,1
0133_01,0.043210900974570816,-0.30666541880441434,0.15102137853640143,-0.2426018923348745,0.19985551082283673,0.039114012751138696,-0.28113058533715907,0.19486764737221712,0.09356961006063412,-0.04604445660919477,1
0133_02,0.32433705706622046,0.22301997257531794,0.7449749633578547,-0.3748094728356981,0.2571105614985759,-0.4243193875837198,0.14126672589643283,-0.011694152768038663,0.010977990873337652,0.019384282157433097,0
0134_01,-0.014110965857884053,-0.3004050050330069,0.1660644595900239,-0.09958587251697922,-0.26129775231549235,0.3774241144992353,0.3299914219811422,0.026868708300162945,0.048118662201908226,0.06372914664681269,1
0136_01,0.32569542029686005,0.06022778816408574,-0.21759621101588378,-0.2625902610864832,0.17133624820153007,0.06691503331933908,0.38672603440883696,-0.16823787808597931,-0.050376882634245126,0.046929002018862354,0
0138_01,-0.09035021192367451,-0.5008882353289853,0.003691733193413372,-0.1867212084131994,-0.2448440396949849,-0.010840144353915266,0.18353731989908448,0.09916688162890187,0.05135049934609796,0.044955622772336674,1
0138_02,0.27805239255189473,-0.12993303615763246,-0.05936492930682491,-0.08124453296273526,-0.2593230960891813,0.010140698669351949,0.22046664748490502,0.04237502345530867,-0.11424770515661731,-0.14257734007542602,0
0139_01,0.4144884370635568,-0.23339571674109988,-0.15290844244961732,-0.24949291320388725,0.1840777847833148,-0.0004008059795430321,-0.1917234381161221,-0.2194092276302119,-0.14474972616750204,-0.07687529536612933,1
0140_01,0.021363014799224873,-0.3349949813991027,-0.08321130577968333,-0.2610392099450018,-0.2545278391670209,-0.009017468559365607,0.20996240956326717,0.09888635123036882,0.05429536313363411,0.04604317463867847,1
0140_02,0.09542112360446738,-0.09781685273483641,0.22949785139540085,-0.07142832650819292,-0.2235056903337712,-0.1125124129456341,0.14656614221568573,0.06056290663587102,0.1841251101528684,-0.09993778543941839,0
0141_01,0.17138044986151035,-0.04573693138860684,0.1725749765813876,-0.19842982065505735,-0.23921577094550125,0.0888924485383921,-0.18722511968790606,0.1957947442000585,0.10323454043708293,-0.026676058230773445,0
0144_01,0.03056452522391383,-0.25462156755685567,0.12506433087591942,-0.047092423959270525,0.20019848255290376,0.17345084438071262,0.0817764481254507,0.109144459052573,0.1099561275620555,0.06662797781099791,1
0146_01,0.37041103924486385,0.18372324144103044,-0.278369281556369,-0.38301883265835773,0.1563273703583,0.04410615458816249,0.3637583416514163,0.09582083203937367,0.0882405807772359,0.02893760300540775,0
0147_01,0.29457485522056487,0.04691675433942716,-0.29894291495176933,-0.4375670506743515,0.15245058895978478,0.023836873969569638,0.271061188173636,0.08921339413247058,0.06780684833309275,0.027601844217169543,1
0148_01,0.3089183992238802,0.2632913412583,0.42678737053363597,-0.2996974185363978,-0.1997352786941876,-0.2255646232327675,-0.046555243666346384,0.08597764891042432,0.07158785958132544,-0.027284220407319194,0
